Depth,ROP5,GammaRay,SWOB,TQA,RPM,TRPM_RT,CRPM_RT,STICK_RT,SPPA,TFLO,AnTemp,AnPres,SHKRSK_RT,ECD
1470.9647999998433,20.068,156.25,4.409,7.631,158.036,3320.313,157.0,6.0,161.778,4449.942,41.0,183.952,0.0,1.278
1472.641199999843,20.065,153.141,4.778,8.068,159.519,3320.313,157.0,6.0,162.049,4449.942,41.0,184.366,0.0,1.279
1474.317599999842,20.069,135.141,4.789,7.707,159.709,3046.875,157.0,6.0,144.773,4138.493,41.0,184.642,0.0,1.279
1475.9939999998414,20.068,150.063,4.919,7.481,160.0,3046.875,157.0,6.0,144.935,4138.493,41.0,185.055,0.0,1.281
1480.5659999998395,3.919,150.063,3.425,-2.475,53.703,2684.152,157.0,9.0,37.401,1055.907,42.0,185.469,0.0,1.28
1481.1755999998395,3.923,156.25,4.073,7.506,160.196,2929.688,157.0,6.0,142.837,4004.843,42.0,185.469,0.0,1.279
1482.0899999998392,15.913,169.0,3.578,6.018,159.357,2929.688,157.0,6.0,143.194,4004.843,42.0,185.676,0.0,1.28
1489.5575999998364,19.793,162.563,2.628,7.891,160.0,2929.688,157.0,3.0,141.636,4004.843,41.0,185.814,0.0,1.274
1490.929199999836,19.789,169.0,3.679,8.024,159.357,2929.688,157.0,3.0,142.382,4004.843,41.0,186.09,0.0,1.275
1491.2339999998358,17.774,153.141,6.801,8.938,159.765,2929.688,155.0,3.0,142.281,4004.843,41.0,186.09,0.0,1.275
1491.3863999998357,12.741,144.0,3.6,8.813,159.461,2929.688,157.0,18.0,141.961,4004.843,41.0,186.159,0.0,1.275
1491.5387999998356,12.315,153.141,3.831,7.411,159.294,2929.688,157.0,12.0,141.807,4004.843,41.0,186.159,0.0,1.275
1491.9959999998357,7.89,150.063,3.449,6.165,159.397,2949.219,157.0,12.0,141.324,4004.843,42.0,186.296,0.0,1.276
1492.1483999998354,7.777,156.25,3.8,6.222,159.329,2929.688,157.0,12.0,141.487,4004.843,42.0,186.296,0.0,1.275
1498.701599999833,19.794,147.016,3.447,7.331,159.218,2500.0,157.0,3.0,116.445,3623.912,42.0,187.262,0.0,1.276
1498.853999999833,16.318,153.141,2.826,6.748,159.546,2753.906,155.0,9.0,127.581,3740.295,42.0,187.331,0.0,1.277
1500.3779999998324,19.789,141.016,3.777,7.861,159.527,3007.813,157.0,6.0,145.103,4071.743,42.0,187.606,0.0,1.277
1501.7495999998318,19.794,156.25,1.935,7.502,159.143,2968.75,157.0,12.0,142.774,4027.143,42.0,187.882,0.0,1.278
1504.4927999998308,20.067,153.141,2.389,8.943,159.473,2968.75,157.0,18.0,142.849,4027.143,42.0,188.434,0.0,1.279
